Date,Open,High,Low,Close,Adj Close,Volume
1/12/2020,121.010002,123.470001,120.010002,122.720001,120.436577,127728200
2/12/2020,122.019997,123.370003,120.889999,123.080002,120.789886,89004200
3/12/2020,123.519997,123.779999,122.209999,122.940002,120.652481,78967600
4/12/2020,122.599998,122.860001,121.519997,122.25,119.975319,78260400
7/12/2020,122.309998,124.57,122.25,123.75,121.447418,86712000
8/12/2020,124.370003,124.980003,123.089996,124.379997,122.065704,82225500
9/12/2020,124.529999,125.949997,121,121.779999,119.514069,115089200
10/12/2020,120.5,123.870003,120.150002,123.239998,120.946892,81312200
11/12/2020,122.43,122.760002,120.550003,122.410004,120.132339,86939800
14/12/2020,122.599998,123.349998,121.540001,121.779999,119.514069,79184500
15/12/2020,124.339996,127.900002,124.129997,127.879997,125.500565,157243700
16/12/2020,127.410004,128.369995,126.559998,127.809998,125.43187,98208600
17/12/2020,128.899994,129.580002,128.039993,128.699997,126.305336,94359800
18/12/2020,128.960007,129.100006,126.120003,126.660004,124.303276,192541500
21/12/2020,125.019997,128.309998,123.449997,128.229996,125.844048,121251600
22/12/2020,131.610001,134.410004,129.649994,131.880005,129.426132,168904800
23/12/2020,132.160004,132.429993,130.779999,130.960007,128.523254,88223700
24/12/2020,131.320007,133.460007,131.100006,131.970001,129.514481,54930100
28/12/2020,133.990005,137.339996,133.509995,136.690002,134.146652,124486200
29/12/2020,138.050003,138.789993,134.339996,134.869995,132.360489,121047300
30/12/2020,135.580002,135.990005,133.399994,133.720001,131.231888,96452100
31/12/2020,134.080002,134.740005,131.720001,132.690002,130.221054,99116600
4/01/2021,133.520004,133.610001,126.760002,129.410004,127.002098,143301900
5/01/2021,128.889999,131.740005,128.429993,131.009995,128.572327,97664900
6/01/2021,127.720001,131.050003,126.379997,126.599998,124.244377,155088000
7/01/2021,128.360001,131.630005,127.860001,130.919998,128.483978,109578200
8/01/2021,132.429993,132.630005,130.229996,132.050003,129.592987,105158200
11/01/2021,129.190002,130.169998,128.5,128.979996,126.580078,100384500
12/01/2021,128.5,129.690002,126.860001,128.800003,126.403458,91951100
13/01/2021,128.759995,131.449997,128.490005,130.889999,128.454559,88636800
14/01/2021,130.800003,131,128.759995,128.910004,126.511414,90221800
15/01/2021,128.779999,130.220001,127,127.139999,124.774338,111598500
19/01/2021,127.779999,128.710007,126.940002,127.830002,125.4515,90757300
20/01/2021,128.660004,132.490005,128.550003,132.029999,129.573349,104319500
21/01/2021,133.800003,139.669998,133.589996,136.869995,134.323273,120150900
22/01/2021,136.279999,139.850006,135.020004,139.070007,136.482376,114459400
25/01/2021,143.070007,145.089996,136.539993,142.919998,140.260727,157611700
26/01/2021,143.600006,144.300003,141.369995,143.160004,140.496262,98390600
27/01/2021,143.429993,144.300003,140.410004,142.059998,139.416748,140843800
28/01/2021,139.520004,141.990005,136.699997,137.089996,134.539169,142621100
29/01/2021,135.830002,136.740005,130.210007,131.960007,129.504669,177523800
1/02/2021,133.75,135.380005,130.929993,134.139999,131.644104,106239800
2/02/2021,135.729996,136.309998,134.610001,134.990005,132.478302,83305400
3/02/2021,135.759995,135.770004,133.610001,133.940002,131.44783,89880900
4/02/2021,136.300003,137.399994,134.589996,137.389999,134.833618,84183100
5/02/2021,137.350006,137.419998,135.860001,136.759995,134.415894,75693800
8/02/2021,136.029999,136.960007,134.919998,136.910004,134.563324,71297200
9/02/2021,136.619995,137.880005,135.850006,136.009995,133.678741,76774200
10/02/2021,136.479996,136.990005,134.399994,135.389999,133.069382,73046600
11/02/2021,135.899994,136.389999,133.770004,135.130005,132.813843,64280000
12/02/2021,134.350006,135.529999,133.690002,135.369995,133.049713,60145100
16/02/2021,135.490005,136.009995,132.789993,133.190002,130.907104,80576300
17/02/2021,131.25,132.220001,129.470001,130.839996,128.597366,97918500
18/02/2021,129.199997,130,127.410004,129.710007,127.486717,96856700
19/02/2021,130.240005,130.710007,128.800003,129.869995,127.64399,87668800
22/02/2021,128.009995,129.720001,125.599998,126,123.840317,103916400
23/02/2021,123.760002,126.709999,118.389999,125.860001,123.702728,158273000
24/02/2021,124.940002,125.559998,122.230003,125.349998,123.201462,111039900
25/02/2021,124.68,126.459999,120.540001,120.989998,118.916199,148199500
26/02/2021,122.589996,124.849998,121.199997,121.260002,119.181572,164560400
1/03/2021,123.75,127.93,122.790001,127.790001,125.599648,116307900
2/03/2021,128.410004,128.720001,125.010002,125.120003,122.97541,102260900
3/03/2021,124.809998,125.709999,121.839996,122.059998,119.967873,112966300
4/03/2021,121.75,123.599998,118.620003,120.129997,118.070938,178155000
5/03/2021,120.980003,121.940002,117.57,121.419998,119.338829,153766600
8/03/2021,120.93,121,116.209999,116.360001,114.365562,154376600
9/03/2021,119.029999,122.059998,118.790001,121.089996,119.014488,129525800
10/03/2021,121.690002,122.169998,119.449997,119.980003,117.923515,111943300
11/03/2021,122.540001,123.209999,121.260002,121.959999,119.869598,103026500
12/03/2021,120.400002,121.169998,119.160004,121.029999,118.955498,88105100
15/03/2021,121.410004,124,120.419998,123.989998,121.864761,92403800
16/03/2021,125.699997,127.220001,124.720001,125.57,123.417694,115227900
17/03/2021,124.050003,125.860001,122.339996,124.760002,122.621574,111932600
18/03/2021,122.879997,123.18,120.32,120.529999,118.464096,121229700
19/03/2021,119.900002,121.43,119.68,119.989998,117.933342,185549500
22/03/2021,120.330002,123.870003,120.260002,123.389999,121.27507,111912300
23/03/2021,123.330002,124.239998,122.139999,122.540001,120.439636,95467100
24/03/2021,122.82,122.900002,120.07,120.089996,118.031609,88530500
25/03/2021,119.540001,121.660004,119,120.589996,118.523048,98844700
26/03/2021,120.349998,121.480003,118.919998,121.209999,119.132431,94071200
29/03/2021,121.650002,122.580002,120.730003,121.389999,119.309341,80819200
30/03/2021,120.110001,120.400002,118.860001,119.900002,117.844902,85671900
31/03/2021,121.650002,123.519997,121.150002,122.150002,120.056313,118323800
1/04/2021,123.660004,124.18,122.489998,123,120.891754,75089100
5/04/2021,123.870003,126.160004,123.07,125.900002,123.74205,88651200
6/04/2021,126.5,127.129997,125.650002,126.209999,124.046715,80171300
7/04/2021,125.830002,127.919998,125.139999,127.900002,125.707779,83466700
8/04/2021,128.949997,130.389999,128.520004,130.360001,128.12561,88844600
9/04/2021,129.800003,133.039993,129.470001,133,130.720352,106686700
12/04/2021,132.520004,132.850006,130.630005,131.240005,128.990509,91420000
13/04/2021,132.440002,134.660004,131.929993,134.429993,132.125809,91266500
14/04/2021,134.940002,135,131.660004,132.029999,129.766968,87222800
15/04/2021,133.820007,135,133.639999,134.5,132.194641,89347100
16/04/2021,134.300003,134.669998,133.279999,134.160004,131.860474,84922400
19/04/2021,133.509995,135.470001,133.339996,134.839996,132.528809,94264200
20/04/2021,135.020004,135.529999,131.809998,133.110001,130.828491,94812300
21/04/2021,132.360001,133.75,131.300003,133.5,131.211777,68847100
22/04/2021,133.039993,134.149994,131.410004,131.940002,129.678528,84566500
23/04/2021,132.160004,135.119995,132.160004,134.320007,132.017715,78657500
26/04/2021,134.830002,135.059998,133.559998,134.720001,132.410858,66905100
27/04/2021,135.009995,135.410004,134.110001,134.389999,132.086533,66015800
28/04/2021,134.309998,135.020004,133.080002,133.580002,131.29039,107760100
29/04/2021,136.470001,137.070007,132.449997,133.479996,131.192123,151101000
30/04/2021,131.779999,133.559998,131.070007,131.460007,129.206772,109839500
3/05/2021,132.039993,134.070007,131.830002,132.539993,130.268204,75135100
4/05/2021,131.190002,131.490005,126.699997,127.849998,125.658623,137564700
5/05/2021,129.199997,130.449997,127.970001,128.100006,125.904343,84000900
6/05/2021,127.889999,129.75,127.129997,129.740005,127.516243,78128300
7/05/2021,130.850006,131.259995,129.479996,130.210007,128.195557,78973300
10/05/2021,129.410004,129.539993,126.809998,126.849998,124.887527,88071200
11/05/2021,123.5,126.269997,122.769997,125.910004,123.962074,126142800
12/05/2021,123.400002,124.639999,122.25,122.769997,120.870636,112172300
13/05/2021,124.580002,126.150002,124.260002,124.970001,123.036636,105861300
14/05/2021,126.25,127.889999,125.849998,127.449997,125.478233,81918000
17/05/2021,126.82,126.93,125.169998,126.269997,124.316513,74244600
18/05/2021,126.559998,126.989998,124.779999,124.849998,122.918472,63342900
19/05/2021,123.160004,124.919998,122.860001,124.690002,122.760956,92612000
20/05/2021,125.230003,127.720001,125.099998,127.309998,125.340416,76857100
21/05/2021,127.82,128,125.209999,125.43,123.489494,79295400
24/05/2021,126.010002,127.940002,125.940002,127.099998,125.133652,63092900
25/05/2021,127.82,128.320007,126.32,126.900002,124.936745,72009500
26/05/2021,126.959999,127.389999,126.419998,126.849998,124.887527,56575900
27/05/2021,126.440002,127.639999,125.080002,125.279999,123.34182,94625600
28/05/2021,125.57,125.800003,124.550003,124.610001,122.682198,71311100
1/06/2021,125.080002,125.349998,123.940002,124.279999,122.357292,67637100
2/06/2021,124.279999,125.239998,124.050003,125.059998,123.125229,59278900
3/06/2021,124.68,124.849998,123.129997,123.540001,121.628754,76229200
4/06/2021,124.07,126.160004,123.849998,125.889999,123.942375,75169300
7/06/2021,126.169998,126.32,124.830002,125.900002,123.952232,71057600
8/06/2021,126.599998,128.460007,126.209999,126.739998,124.779228,74403800
9/06/2021,127.209999,127.75,126.519997,127.129997,125.163208,56877900
10/06/2021,127.019997,128.190002,125.940002,126.110001,124.158974,71186400
11/06/2021,126.529999,127.440002,126.099998,127.349998,125.379807,53522400
14/06/2021,127.82,130.539993,127.07,130.479996,128.461349,96906500
15/06/2021,129.940002,130.600006,129.389999,129.639999,127.634377,62746300
16/06/2021,130.369995,130.889999,128.460007,130.149994,128.136475,91815000
17/06/2021,129.800003,132.550003,129.649994,131.789993,129.751114,96721700
18/06/2021,130.710007,131.509995,130.240005,130.460007,128.441696,108953300
21/06/2021,130.300003,132.410004,129.210007,132.300003,130.253204,79663300
22/06/2021,132.130005,134.080002,131.619995,133.979996,131.907211,74783600
23/06/2021,133.770004,134.320007,133.229996,133.699997,131.631546,60214200
24/06/2021,134.449997,134.639999,132.929993,133.410004,131.346039,68711000
25/06/2021,133.460007,133.889999,132.809998,133.110001,131.050705,70783700
28/06/2021,133.410004,135.25,133.350006,134.779999,132.694855,62111300
29/06/2021,134.800003,136.490005,134.350006,136.330002,134.220886,64556100
30/06/2021,136.169998,137.410004,135.869995,136.960007,134.84111,63261400
1/07/2021,136.600006,137.330002,135.759995,137.270004,135.146317,52485800
2/07/2021,137.899994,140,137.75,139.960007,137.794724,78852600
6/07/2021,140.070007,143.149994,140.070007,142.020004,139.82283,108181800
7/07/2021,143.539993,144.889999,142.660004,144.570007,142.333405,104911600
8/07/2021,141.580002,144.059998,140.669998,143.240005,141.023972,105575500
9/07/2021,142.75,145.649994,142.649994,145.110001,142.865036,99890800
12/07/2021,146.210007,146.320007,144,144.5,142.26445,76299700
13/07/2021,144.029999,147.460007,143.630005,145.639999,143.386841,100827100
14/07/2021,148.100006,149.570007,147.679993,149.149994,146.842529,127050800
15/07/2021,149.240005,150,147.089996,148.479996,146.182907,106820300
16/07/2021,148.460007,149.759995,145.880005,146.389999,144.125214,93251400
19/07/2021,143.75,144.070007,141.669998,142.449997,140.246185,121434600
20/07/2021,143.460007,147.100006,142.960007,146.149994,143.888916,96350000
21/07/2021,145.529999,146.130005,144.630005,145.399994,143.150543,74993500
22/07/2021,145.940002,148.199997,145.809998,146.800003,144.5289,77338200
23/07/2021,147.550003,148.720001,146.919998,148.559998,146.261642,71447400
26/07/2021,148.270004,149.830002,147.699997,148.990005,146.684982,72434100
27/07/2021,149.119995,149.210007,145.550003,146.770004,144.499374,104818600
28/07/2021,144.809998,146.970001,142.539993,144.979996,142.737045,118931200
29/07/2021,144.690002,146.550003,144.580002,145.639999,143.386841,56699500
30/07/2021,144.380005,146.330002,144.110001,145.860001,143.603424,70440600
2/08/2021,146.360001,146.949997,145.25,145.520004,143.268677,62880000
3/08/2021,145.809998,148.039993,145.179993,147.360001,145.080231,64786600
4/08/2021,147.270004,147.789993,146.279999,146.949997,144.676559,56368300
5/08/2021,146.979996,147.839996,146.169998,147.059998,144.784866,46397700
6/08/2021,146.350006,147.110001,145.630005,146.139999,144.094666,54126800
9/08/2021,146.199997,146.699997,145.520004,146.089996,144.045364,48908700
10/08/2021,146.440002,147.710007,145.300003,145.600006,143.562225,69023100
11/08/2021,146.050003,146.720001,145.529999,145.860001,143.818604,48493500
12/08/2021,146.190002,149.050003,145.839996,148.889999,146.806183,72282600
13/08/2021,148.970001,149.440002,148.270004,149.100006,147.013245,59375000
16/08/2021,148.539993,151.190002,146.470001,151.119995,149.00499,103296000
17/08/2021,150.229996,151.679993,149.089996,150.190002,148.087997,92229700
18/08/2021,149.800003,150.720001,146.149994,146.360001,144.311569,86326000
19/08/2021,145.029999,148,144.5,146.699997,144.646835,86960300
20/08/2021,147.440002,148.5,146.779999,148.190002,146.115997,60549600
23/08/2021,148.309998,150.190002,147.889999,149.710007,147.6147,60131800
24/08/2021,149.449997,150.860001,149.149994,149.619995,147.525955,48606400
25/08/2021,149.809998,150.320007,147.800003,148.360001,146.2836,58991300
26/08/2021,148.350006,149.119995,147.509995,147.539993,145.475067,48597200
27/08/2021,147.479996,148.75,146.830002,148.600006,146.520264,55802400
30/08/2021,149,153.490005,148.610001,153.119995,150.976959,90956700
31/08/2021,152.660004,152.800003,151.289993,151.830002,149.705032,86453100
1/09/2021,152.830002,154.979996,152.339996,152.509995,150.375488,80313700
2/09/2021,153.869995,154.720001,152.399994,153.649994,151.499557,71115500
3/09/2021,153.759995,154.630005,153.089996,154.300003,152.140472,57808700
7/09/2021,154.970001,157.259995,154.389999,156.690002,154.497009,82278300
8/09/2021,156.979996,157.039993,153.979996,155.110001,152.939117,74420200
9/09/2021,155.490005,156.110001,153.949997,154.070007,151.913681,57305700
10/09/2021,155,155.479996,148.699997,148.970001,146.885071,140893200
13/09/2021,150.630005,151.419998,148.75,149.550003,147.45697,102404300
14/09/2021,150.350006,151.070007,146.910004,148.119995,146.046951,109296300
15/09/2021,148.559998,149.440002,146.369995,149.029999,146.944214,83281300
16/09/2021,148.440002,148.970001,147.220001,148.789993,146.707565,68034100
17/09/2021,148.820007,148.820007,145.759995,146.059998,144.015808,129868800
20/09/2021,143.800003,144.839996,141.270004,142.940002,140.939453,123478900
21/09/2021,143.929993,144.600006,142.779999,143.429993,141.422607,75834000
22/09/2021,144.449997,146.429993,143.699997,145.850006,143.808746,76404300
23/09/2021,146.649994,147.080002,145.639999,146.830002,144.775009,64838200
24/09/2021,145.660004,147.470001,145.559998,146.919998,144.863754,53477900
27/09/2021,145.470001,145.960007,143.820007,145.369995,143.335449,74150700
28/09/2021,143.25,144.75,141.690002,141.910004,139.923874,108972300
29/09/2021,142.470001,144.449997,142.029999,142.830002,140.831009,74602000
30/09/2021,143.660004,144.380005,141.279999,141.5,139.519592,89056700
1/10/2021,141.899994,142.919998,139.110001,142.649994,140.653519,94639600
4/10/2021,141.759995,142.210007,138.270004,139.139999,137.192657,98322000
5/10/2021,139.490005,142.240005,139.360001,141.110001,139.135071,80861100
6/10/2021,139.470001,142.149994,138.369995,142,140.012589,83221100
7/10/2021,143.059998,144.220001,142.720001,143.289993,141.284515,61732700
8/10/2021,144.029999,144.179993,142.559998,142.899994,140.900009,58773200
11/10/2021,142.270004,144.809998,141.809998,142.809998,140.811279,64452200
12/10/2021,143.229996,143.25,141.039993,141.509995,139.529465,73035900
13/10/2021,141.240005,141.399994,139.199997,140.910004,138.937866,78762700
14/10/2021,142.110001,143.880005,141.509995,143.759995,141.747986,69907100
15/10/2021,143.770004,144.899994,143.509995,144.839996,142.812851,67940300
18/10/2021,143.449997,146.839996,143.160004,146.550003,144.498947,85589200
19/10/2021,147.009995,149.169998,146.550003,148.759995,146.677979,76378900
20/10/2021,148.699997,149.75,148.119995,149.259995,147.171005,58418800
21/10/2021,148.809998,149.639999,147.869995,149.479996,147.387909,61421000
22/10/2021,149.690002,150.179993,148.639999,148.690002,146.608978,58883400
25/10/2021,148.679993,149.369995,147.619995,148.639999,146.559677,50720600
26/10/2021,149.330002,150.839996,149.009995,149.320007,147.230164,60893400
27/10/2021,149.360001,149.729996,148.490005,148.850006,146.766739,56094900
28/10/2021,149.820007,153.169998,149.720001,152.570007,150.434677,100077900
29/10/2021,147.220001,149.940002,146.410004,149.800003,147.703461,124953200
1/11/2021,148.990005,149.699997,147.800003,148.960007,146.875214,74588300
2/11/2021,148.660004,151.570007,148.649994,150.020004,147.920364,69122000
3/11/2021,150.389999,151.970001,149.820007,151.490005,149.369797,54511500
4/11/2021,151.580002,152.429993,150.639999,150.960007,148.847198,60394600
5/11/2021,151.889999,152.199997,150.059998,151.279999,149.380432,65463900
8/11/2021,151.410004,151.570007,150.160004,150.440002,148.550964,55020900
9/11/2021,150.199997,151.429993,150.059998,150.809998,148.916321,56787900
10/11/2021,150.020004,150.130005,147.850006,147.919998,146.062607,65187100
11/11/2021,148.960007,149.429993,147.679993,147.869995,146.013229,41000000
12/11/2021,148.429993,150.399994,147.479996,149.990005,148.106644,63804000
15/11/2021,150.369995,151.880005,149.429993,150,148.116501,59222800
16/11/2021,149.940002,151.490005,149.339996,151,149.103912,59256200
17/11/2021,151,155,150.990005,153.490005,151.562683,88807000
18/11/2021,153.710007,158.669998,153.050003,157.869995,155.887695,137827700
19/11/2021,157.649994,161.020004,156.529999,160.550003,158.534042,117305600
22/11/2021,161.679993,165.699997,161,161.020004,158.998123,117467900
23/11/2021,161.119995,161.800003,159.059998,161.410004,159.383224,96041900
24/11/2021,160.75,162.139999,159.639999,161.940002,159.906586,69463600
26/11/2021,159.570007,160.449997,156.360001,156.809998,154.840973,76959800
29/11/2021,159.369995,161.190002,158.789993,160.240005,158.227921,88748200
30/11/2021,159.990005,165.520004,159.919998,165.300003,163.22438,174048100
1/12/2021,167.479996,170.300003,164.529999,164.770004,162.701065,152052500
2/12/2021,158.740005,164.199997,157.800003,163.759995,161.703705,136739200
3/12/2021,164.020004,164.960007,159.720001,161.839996,159.807846,118023100
6/12/2021,164.289993,167.880005,164.279999,165.320007,163.244125,107497000
7/12/2021,169.080002,171.580002,168.339996,171.179993,169.030548,120405400
8/12/2021,172.130005,175.960007,170.699997,175.080002,172.881592,116998900
9/12/2021,174.910004,176.75,173.919998,174.559998,172.368118,108923700
10/12/2021,175.210007,179.630005,174.690002,179.449997,177.196701,115402700
13/12/2021,181.119995,182.130005,175.529999,175.740005,173.53331,153237000
14/12/2021,175.25,177.740005,172.210007,174.330002,172.140991,139380400
15/12/2021,175.110001,179.5,172.309998,179.300003,177.048584,131063300
16/12/2021,179.279999,181.139999,170.75,172.259995,170.096985,150185800
17/12/2021,169.929993,173.470001,169.690002,171.139999,168.991058,195432700
20/12/2021,168.279999,170.580002,167.460007,169.75,167.6185,107499100
21/12/2021,171.559998,173.199997,169.119995,172.990005,170.81781,91185900
22/12/2021,173.039993,175.860001,172.149994,175.639999,173.434555,92135300
23/12/2021,175.850006,176.850006,175.270004,176.279999,174.066498,68356600
27/12/2021,177.089996,180.419998,177.070007,180.330002,178.065674,74919600
28/12/2021,180.160004,181.330002,178.529999,179.289993,177.038727,79144300
29/12/2021,179.330002,180.630005,178.139999,179.380005,177.127609,62348900
30/12/2021,179.470001,180.570007,178.089996,178.199997,175.962402,59773000
31/12/2021,178.089996,179.229996,177.259995,177.570007,175.340317,64062300
3/01/2022,177.830002,182.880005,177.710007,182.009995,179.724564,104487900
4/01/2022,182.630005,182.940002,179.119995,179.699997,177.443558,99310400
5/01/2022,179.610001,180.169998,174.639999,174.919998,172.723587,94537600
6/01/2022,172.699997,175.300003,171.639999,172,169.840271,96904000
7/01/2022,172.889999,174.139999,171.029999,172.169998,170.008102,86709100
10/01/2022,169.080002,172.5,168.169998,172.190002,170.027863,106765600
11/01/2022,172.320007,175.179993,170.820007,175.080002,172.881592,76138300
12/01/2022,176.119995,177.179993,174.820007,175.529999,173.325943,74805200
13/01/2022,175.779999,176.619995,171.789993,172.190002,170.027863,84505800
14/01/2022,171.339996,173.779999,171.089996,173.070007,170.896835,80440800
18/01/2022,171.509995,172.539993,169.410004,169.800003,167.667877,90956700
19/01/2022,170,171.080002,165.940002,166.229996,164.142715,94815000
20/01/2022,166.979996,169.679993,164.179993,164.509995,162.44429,91420500
21/01/2022,164.419998,166.330002,162.300003,162.410004,160.370697,122848900
24/01/2022,160.020004,162.300003,154.699997,161.619995,159.590576,162294600
25/01/2022,158.979996,162.759995,157.020004,159.779999,157.773682,115798400
26/01/2022,163.5,164.389999,157.820007,159.690002,157.684845,108275300
27/01/2022,162.449997,163.839996,158.279999,159.220001,157.220734,121954600
28/01/2022,165.710007,170.350006,162.800003,170.330002,168.191223,179935700
31/01/2022,170.160004,175,169.509995,174.779999,172.585342,115541600
1/02/2022,174.009995,174.839996,172.309998,174.610001,172.41748,86213900
2/02/2022,174.75,175.880005,173.330002,175.839996,173.632004,84914300
3/02/2022,174.479996,176.240005,172.119995,172.899994,170.728943,89418100
4/02/2022,171.679993,174.100006,170.679993,172.389999,170.442215,82465400
7/02/2022,172.860001,173.949997,170.949997,171.660004,169.720459,77251200
8/02/2022,171.729996,175.350006,171.429993,174.830002,172.85466,74829200
9/02/2022,176.050003,176.649994,174.899994,176.279999,174.288269,71285000
10/02/2022,174.139999,175.479996,171.550003,172.119995,170.175278,90865900
11/02/2022,172.330002,173.080002,168.039993,168.639999,166.734589,98670700
14/02/2022,167.369995,169.580002,166.559998,168.880005,166.971909,86185500
15/02/2022,170.970001,172.949997,170.25,172.789993,170.837708,62527400
16/02/2022,171.850006,173.339996,170.050003,172.550003,170.600433,61177400
17/02/2022,171.029999,171.910004,168.470001,168.880005,166.971909,69589300
18/02/2022,169.820007,170.539993,166.190002,167.300003,165.409729,82772700
22/02/2022,164.979996,166.690002,162.149994,164.320007,162.463425,91162800
23/02/2022,165.539993,166.149994,159.75,160.070007,158.261429,90009200
24/02/2022,152.580002,162.850006,152,162.740005,160.90126,141147500
25/02/2022,163.839996,165.119995,160.869995,164.850006,162.987457,91974200
28/02/2022,163.059998,165.419998,162.429993,165.119995,163.254349,95056600
1/03/2022,164.699997,166.600006,161.970001,163.199997,161.356079,83474400
2/03/2022,164.389999,167.360001,162.949997,166.559998,164.678116,79724800
3/03/2022,168.470001,168.910004,165.550003,166.229996,164.351837,76678400
4/03/2022,164.490005,165.550003,162.100006,163.169998,161.326401,83737200
7/03/2022,163.360001,165.020004,159.039993,159.300003,157.500137,96418800
8/03/2022,158.820007,162.880005,155.800003,157.440002,155.661179,131148300
9/03/2022,161.479996,163.410004,159.410004,162.949997,161.108887,91454900
10/03/2022,160.199997,160.389999,155.979996,158.520004,156.728943,105342000
11/03/2022,158.929993,159.279999,154.5,154.729996,152.981766,96970100
14/03/2022,151.449997,154.119995,150.100006,150.619995,148.918213,108732100
15/03/2022,150.899994,155.570007,150.380005,155.089996,153.337677,92964300
16/03/2022,157.050003,160,154.460007,159.589996,157.786865,102300200
17/03/2022,158.610001,161,157.630005,160.619995,158.805222,75615400
18/03/2022,160.509995,164.479996,159.759995,163.979996,162.127274,123511700
21/03/2022,163.509995,166.350006,163.009995,165.380005,163.511444,95811400
22/03/2022,165.509995,169.419998,164.910004,168.820007,166.912567,81532000
23/03/2022,167.990005,172.639999,167.649994,170.210007,168.28688,98062700
24/03/2022,171.059998,174.139999,170.210007,174.070007,172.103271,90131400
25/03/2022,173.880005,175.279999,172.75,174.720001,172.745895,80546200
28/03/2022,172.169998,175.729996,172,175.600006,173.615982,90371900
29/03/2022,176.690002,179.009995,176.339996,178.960007,176.938004,100589400
30/03/2022,178.550003,179.610001,176.699997,177.770004,175.761444,92633200
31/03/2022,177.839996,178.029999,174.399994,174.610001,172.637146,103049300
1/04/2022,174.029999,174.880005,171.940002,174.309998,172.340546,78751300
4/04/2022,174.570007,178.490005,174.440002,178.440002,176.423889,76468400
5/04/2022,177.5,178.300003,174.419998,175.059998,173.082062,73401800
6/04/2022,172.360001,173.630005,170.130005,171.830002,169.888565,89058800
7/04/2022,171.160004,173.360001,169.850006,172.139999,170.195038,77594700
8/04/2022,171.779999,171.779999,169.199997,170.089996,168.168213,76575500
11/04/2022,168.710007,169.029999,165.5,165.75,163.877243,72246700
12/04/2022,168.020004,169.869995,166.639999,167.660004,165.765656,79265200
13/04/2022,167.389999,171.039993,166.770004,170.399994,168.474701,70618900
14/04/2022,170.619995,171.270004,165.039993,165.289993,163.422455,75329400
18/04/2022,163.919998,166.600006,163.570007,165.070007,163.204956,69023900
19/04/2022,165.020004,167.820007,163.910004,167.399994,165.508606,67723800
20/04/2022,168.759995,168.880005,166.100006,167.229996,165.340515,67929800
21/04/2022,168.910004,171.529999,165.910004,166.419998,164.539703,87227800
22/04/2022,166.460007,167.869995,161.5,161.789993,159.96199,84882400
25/04/2022,161.119995,163.169998,158.460007,162.880005,161.039673,96046400
26/04/2022,162.25,162.339996,156.720001,156.800003,155.028381,95623200
27/04/2022,155.910004,159.789993,155.380005,156.570007,154.80101,88063200
28/04/2022,159.25,164.520004,158.929993,163.639999,161.791107,130216800
29/04/2022,161.839996,166.199997,157.25,157.649994,155.868774,131747600
2/05/2022,156.710007,158.229996,153.270004,157.960007,156.175278,123055300
3/05/2022,158.149994,160.710007,156.320007,159.479996,157.678085,88966500
4/05/2022,159.669998,166.479996,159.259995,166.020004,164.144211,108256500
5/05/2022,163.850006,164.080002,154.949997,156.770004,154.998718,130525300
6/05/2022,156.009995,159.440002,154.179993,157.279999,155.731445,116124600
9/05/2022,154.929993,155.830002,151.490005,152.059998,150.562805,131577900
10/05/2022,155.520004,156.740005,152.929993,154.509995,152.988708,115366700
11/05/2022,153.5,155.449997,145.809998,146.5,145.057571,142689800
12/05/2022,142.770004,146.199997,138.800003,142.559998,141.156357,182602000
13/05/2022,144.589996,148.100006,143.110001,147.110001,145.66156,113990900
16/05/2022,145.550003,147.520004,144.179993,145.539993,144.107025,86643800
17/05/2022,148.860001,149.770004,146.679993,149.240005,147.770599,78336300
18/05/2022,146.850006,147.360001,139.899994,140.820007,139.433502,109742900
19/05/2022,139.880005,141.660004,136.600006,137.350006,135.99765,136095600
20/05/2022,139.089996,140.699997,132.610001,137.589996,136.235291,137426100
23/05/2022,137.789993,143.259995,137.649994,143.110001,141.700958,117726300
24/05/2022,140.809998,141.970001,137.330002,140.360001,138.978027,104132700
25/05/2022,138.429993,141.789993,138.339996,140.520004,139.136459,92482700
26/05/2022,137.389999,144.339996,137.139999,143.779999,142.364349,90601500
27/05/2022,145.389999,149.679993,145.259995,149.639999,148.166641,90978500
31/05/2022,149.070007,150.660004,146.839996,148.839996,147.374542,103718400
1/06/2022,149.899994,151.740005,147.679993,148.710007,147.245819,74286600
2/06/2022,147.830002,151.270004,146.860001,151.210007,149.721191,72348100
3/06/2022,146.899994,147.970001,144.460007,145.380005,143.948593,88570300
6/06/2022,147.029999,148.570007,144.899994,146.139999,144.701096,71598400
7/06/2022,144.350006,149,144.100006,148.710007,147.245819,67808200
8/06/2022,148.580002,149.869995,147.460007,147.960007,146.503204,53950200
9/06/2022,147.080002,147.949997,142.529999,142.639999,141.23558,69473000
10/06/2022,140.279999,140.759995,137.059998,137.130005,135.779831,91437900
13/06/2022,132.869995,135.199997,131.440002,131.880005,130.581528,122207100
14/06/2022,133.130005,133.889999,131.479996,132.759995,131.452835,84784300
15/06/2022,134.289993,137.339996,132.160004,135.429993,134.096558,91533000
16/06/2022,132.080002,132.389999,129.039993,130.059998,128.779434,108123900
17/06/2022,130.070007,133.080002,129.809998,131.559998,130.264664,134520300
21/06/2022,133.419998,137.059998,133.320007,135.869995,134.532242,81000500
22/06/2022,134.789993,137.759995,133.910004,135.350006,134.017365,73409200
23/06/2022,136.820007,138.589996,135.630005,138.270004,136.90863,72433800
